economy;economycode;female;age;educ;inc_q;emp_in;urbanicity;dig_account;borrowed;saved;fin2;anydigpayment;fin45;internet_use
Romania;ROU;2;20;2;5;1;1;0;1;1;2;0;7;1
Romania;ROU;2;35;3;5;1;2;1;1;1;1;1;1;1
Romania;ROU;2;84;2;1;2;1;0;0;0;2;0;1;0
Romania;ROU;1;54;2;4;1;1;1;0;0;1;1;1;1
Romania;ROU;1;72;2;4;2;2;0;0;1;2;0;3;0
Romania;ROU;2;55;2;5;1;1;1;0;1;1;1;1;1
Romania;ROU;2;55;2;5;1;2;0;1;0;1;1;3;1
Romania;ROU;2;58;2;2;1;1;1;1;1;1;0;4;1
Romania;ROU;1;61;3;3;2;1;0;0;0;2;0;3;1
Romania;ROU;2;58;2;4;1;1;0;0;0;2;0;1;1
Romania;ROU;1;71;1;3;2;1;0;0;1;2;0;3;1
Romania;ROU;2;64;2;5;2;1;1;0;1;1;0;7;1
Romania;ROU;1;48;2;1;2;1;1;0;0;1;1;3;1
Romania;ROU;2;55;2;5;1;1;1;1;0;1;1;4;0
Romania;ROU;1;43;3;3;1;2;1;0;0;1;1;3;1
Romania;ROU;2;62;2;2;2;1;1;0;0;1;1;3;1
Romania;ROU;1;83;1;3;2;1;0;0;0;2;0;7;0
Romania;ROU;2;43;2;2;2;1;0;1;0;2;0;4;0
Romania;ROU;1;75;3;3;2;1;1;0;1;1;1;1;1
Romania;ROU;2;39;2;4;1;2;1;1;1;1;1;1;1
Romania;ROU;1;25;2;2;2;2;1;1;1;2;1;8;1
Romania;ROU;2;91;3;5;2;2;1;0;0;1;1;7;1
Romania;ROU;2;65;2;1;2;1;1;1;1;1;1;4;0
Romania;ROU;1;51;2;3;1;1;0;1;0;2;0;7;0
Romania;ROU;2;31;3;4;1;2;1;0;1;1;1;3;1
Romania;ROU;2;56;2;1;2;1;0;0;0;2;0;1;1
Romania;ROU;2;59;2;2;2;1;0;1;0;2;0;4;0
Romania;ROU;1;39;2;4;2;1;1;0;1;2;0;4;1
Romania;ROU;2;76;1;3;2;1;0;0;0;2;0;3;0
Romania;ROU;1;51;2;5;1;1;1;1;1;1;1;4;1
Romania;ROU;2;29;2;5;1;2;1;1;1;1;1;2;1
Romania;ROU;2;74;1;2;2;1;0;0;0;2;0;4;0
Romania;ROU;2;46;2;5;1;2;1;1;0;1;1;3;1
Romania;ROU;1;44;3;2;2;1;1;0;0;1;1;2;1
Romania;ROU;1;73;2;4;2;1;0;1;0;2;0;3;0
Romania;ROU;2;78;1;2;2;1;0;0;1;2;0;4;0
Romania;ROU;1;70;3;5;2;2;1;1;1;1;1;8;1
Romania;ROU;2;70;1;2;2;1;0;0;0;2;0;4;1
Romania;ROU;1;69;1;2;2;2;0;0;1;2;0;3;0
Romania;ROU;2;60;2;4;2;2;1;1;0;1;1;1;0
Romania;ROU;2;45;2;5;1;1;1;0;1;1;1;3;1
Romania;ROU;1;63;2;4;1;1;0;0;1;2;0;4;1
Romania;ROU;2;68;2;4;2;1;1;1;1;1;1;3;0
Romania;ROU;1;56;3;3;1;2;1;1;1;1;1;1;1
Romania;ROU;2;18;2;5;2;2;1;1;1;1;1;1;1
Romania;ROU;2;48;1;5;1;1;1;0;0;1;1;4;1
Romania;ROU;1;70;2;3;2;2;0;0;0;2;0;3;0
Romania;ROU;1;79;3;5;2;2;0;0;0;2;0;7;0
Romania;ROU;1;33;2;3;1;1;1;0;0;1;1;3;1
Romania;ROU;1;90;1;5;2;2;1;0;1;1;1;3;1
Romania;ROU;2;39;2;5;2;1;0;1;1;2;0;3;1
Romania;ROU;1;43;2;3;1;2;0;1;0;2;0;4;1
Romania;ROU;1;62;2;1;2;1;0;0;0;2;0;4;0
Romania;ROU;1;47;2;3;2;1;1;1;1;1;1;4;1
Romania;ROU;1;84;1;5;1;1;0;0;1;2;0;3;1
Romania;ROU;1;73;1;2;2;1;0;1;0;2;0;4;1
Romania;ROU;1;48;2;2;2;1;0;0;0;2;0;7;1
Romania;ROU;2;18;2;4;2;1;1;0;0;1;1;6;1
Romania;ROU;2;65;1;2;2;1;1;0;0;1;1;1;0
Romania;ROU;2;34;2;3;1;1;1;0;0;1;1;3;1
Romania;ROU;2;36;1;2;1;1;0;0;0;2;0;7;1
Romania;ROU;1;48;1;3;2;1;0;1;1;2;0;3;1
Romania;ROU;2;59;2;4;2;1;1;0;0;1;1;1;1
Romania;ROU;2;35;3;1;2;2;1;0;1;1;1;3;1
Romania;ROU;1;28;2;1;1;1;1;1;1;1;1;7;1
Romania;ROU;2;71;2;4;1;1;0;1;0;1;1;3;1
Romania;ROU;1;40;1;1;2;1;0;1;0;2;0;3;1
Romania;ROU;1;67;1;4;2;1;1;1;1;1;1;3;1
Romania;ROU;2;55;2;2;1;1;1;0;1;1;0;4;1
Romania;ROU;2;45;2;5;1;1;1;0;1;1;1;1;1
Romania;ROU;1;62;2;4;1;1;1;0;1;1;1;1;1
Romania;ROU;1;60;2;2;2;1;1;0;0;1;1;4;0
Romania;ROU;1;68;2;5;2;1;1;0;1;1;1;7;1
Romania;ROU;2;44;1;1;2;1;0;1;0;2;0;3;1
Romania;ROU;1;80;2;3;2;1;0;0;0;2;0;3;0
Romania;ROU;2;74;2;2;2;1;0;1;0;2;0;3;0
Romania;ROU;1;27;1;2;2;1;1;1;0;1;1;5;1
Romania;ROU;1;56;2;5;2;1;1;1;1;1;1;7;1
Romania;ROU;2;32;3;3;1;1;1;1;1;1;1;1;1
Romania;ROU;2;45;2;4;1;1;1;1;1;1;1;3;1
Romania;ROU;1;82;1;3;2;1;0;0;0;2;0;3;0
Romania;ROU;1;68;2;5;2;1;0;1;0;1;0;3;1
Romania;ROU;1;44;3;5;1;1;1;0;1;1;1;1;1
Romania;ROU;1;64;1;1;2;1;0;1;0;2;0;1;0
Romania;ROU;2;39;2;4;2;2;0;0;1;1;1;7;1
Romania;ROU;1;58;3;4;1;1;1;0;0;1;1;1;1
Romania;ROU;2;36;3;5;1;2;1;1;1;1;1;1;1
Romania;ROU;2;62;1;2;2;1;0;0;0;2;0;3;0
Romania;ROU;1;40;1;1;2;1;0;1;0;2;0;3;1
Romania;ROU;1;37;2;2;1;2;1;1;0;1;1;2;1
Romania;ROU;2;64;2;2;2;1;0;0;0;2;0;3;0
Romania;ROU;1;34;2;2;1;2;1;1;0;1;1;4;1
Romania;ROU;2;68;2;5;2;1;1;1;0;1;1;3;1
Romania;ROU;1;18;2;1;2;1;1;1;0;1;1;4;1
Romania;ROU;1;73;1;2;2;1;0;0;0;1;1;3;0
Romania;ROU;1;84;1;3;2;1;0;0;1;2;0;6;0
Romania;ROU;1;48;1;2;2;1;0;1;0;2;0;4;0
Romania;ROU;2;60;1;5;1;2;1;1;1;1;1;8;1
Romania;ROU;1;66;2;4;2;1;0;1;1;1;1;1;1
Romania;ROU;1;66;1;2;2;1;1;0;0;1;1;3;1
Romania;ROU;1;74;2;3;2;1;0;0;0;2;1;1;0
Romania;ROU;2;27;3;4;1;2;1;0;1;1;1;3;1
Romania;ROU;2;50;1;5;1;1;1;0;1;2;1;7;0
Romania;ROU;2;60;3;5;1;1;1;1;1;1;1;1;1
Romania;ROU;2;53;2;1;2;1;0;0;0;2;0;4;0
Romania;ROU;1;71;1;5;2;1;0;0;0;2;0;3;0
Romania;ROU;2;68;2;3;1;2;0;0;1;2;1;1;1
Romania;ROU;2;34;2;2;2;1;1;0;1;1;1;2;1
Romania;ROU;1;60;2;4;2;2;1;1;0;1;1;3;1
Romania;ROU;1;70;2;5;2;1;1;1;0;1;1;1;1
Romania;ROU;2;44;2;3;1;1;0;1;0;1;0;3;0
Romania;ROU;1;66;1;2;2;1;1;0;0;1;1;4;0
Romania;ROU;1;73;1;4;2;1;0;0;0;2;0;6;1
Romania;ROU;1;47;3;5;1;1;1;0;1;1;1;3;1
Romania;ROU;2;43;3;5;1;1;1;1;0;1;1;5;1
Romania;ROU;2;28;2;2;1;2;1;0;0;1;1;2;1
Romania;ROU;1;55;2;1;2;2;0;0;0;2;0;6;0
Romania;ROU;1;64;1;4;2;1;1;1;1;1;1;3;0
Romania;ROU;2;47;1;2;2;1;0;1;0;2;0;4;0
Romania;ROU;1;68;2;5;2;1;1;0;0;1;1;3;0
Romania;ROU;1;21;2;3;1;2;1;1;0;1;1;3;1
Romania;ROU;2;67;2;4;1;2;1;0;1;1;1;3;0
Romania;ROU;2;32;2;1;1;1;1;1;1;1;1;7;1
Romania;ROU;2;78;2;3;2;1;0;0;0;2;1;3;0
Romania;ROU;1;36;3;3;1;2;1;1;0;1;1;3;1
Romania;ROU;1;86;1;2;2;1;0;1;1;2;0;1;0
Romania;ROU;1;62;1;4;1;1;1;0;1;1;1;3;0
Romania;ROU;1;53;1;1;2;1;0;1;0;2;0;4;1
Romania;ROU;2;35;3;4;2;1;1;0;1;1;1;3;1
Romania;ROU;1;65;2;2;2;1;0;0;0;2;0;3;0
Romania;ROU;2;38;2;1;1;1;0;1;0;2;0;1;1
Romania;ROU;2;41;2;4;1;1;1;0;1;1;1;3;1
Romania;ROU;1;71;2;2;2;1;1;0;0;1;0;3;1
Romania;ROU;1;69;2;2;2;2;0;0;1;2;1;1;0
Romania;ROU;1;48;2;1;2;1;1;0;1;2;1;4;1
Romania;ROU;1;28;2;2;1;1;1;1;1;1;0;4;1
Romania;ROU;1;60;3;1;1;1;1;1;1;1;1;3;1
Romania;ROU;2;49;2;5;1;2;1;1;1;1;1;6;1
Romania;ROU;2;65;2;2;2;1;1;1;1;1;1;3;1
Romania;ROU;2;48;2;3;1;1;1;0;1;1;1;1;1
Romania;ROU;2;71;1;2;2;1;0;0;1;2;0;4;0
Romania;ROU;1;58;2;3;2;1;1;0;1;1;1;7;1
Romania;ROU;1;64;1;3;2;1;0;0;0;2;0;4;0
Romania;ROU;1;22;2;3;2;1;1;0;1;1;0;7;1
Romania;ROU;1;56;2;5;1;1;1;1;0;1;1;3;1
Romania;ROU;1;69;2;4;2;1;0;0;0;2;0;3;0
Romania;ROU;2;35;3;4;1;2;1;1;1;1;1;1;1
Romania;ROU;1;76;1;2;2;1;0;0;0;2;0;3;0
Romania;ROU;2;36;2;2;1;1;1;1;1;1;1;3;1
Romania;ROU;1;36;2;5;1;2;1;1;1;1;1;1;1
Romania;ROU;2;61;2;4;1;2;1;1;1;1;1;4;1
Romania;ROU;1;67;2;5;2;1;0;1;1;2;0;3;1
Romania;ROU;1;69;1;2;2;2;1;1;1;1;1;1;1
Romania;ROU;2;34;2;5;1;2;1;1;0;1;1;2;1
Romania;ROU;1;74;1;1;1;1;0;1;0;2;1;3;0
Romania;ROU;2;41;3;4;1;2;1;1;1;1;1;4;1
Romania;ROU;2;20;2;2;2;2;1;0;1;1;1;5;1
Romania;ROU;1;80;3;1;2;2;1;1;1;1;1;3;0
Romania;ROU;2;38;2;5;2;2;1;0;0;1;1;1;1
Romania;ROU;1;54;2;5;1;1;1;1;1;1;1;1;1
Romania;ROU;2;65;1;3;2;1;0;0;1;2;0;7;0
Romania;ROU;1;58;2;3;2;1;0;0;0;1;1;3;1
Romania;ROU;2;76;2;3;1;1;1;0;0;1;0;1;1
Romania;ROU;2;62;2;5;1;2;1;0;1;1;1;3;1
Romania;ROU;2;73;1;2;2;1;0;1;0;2;0;4;1
Romania;ROU;1;47;2;4;2;1;1;1;1;1;1;3;1
Romania;ROU;2;74;1;2;2;1;0;0;0;2;0;4;0
Romania;ROU;2;48;3;5;1;1;1;1;1;1;1;4;1
Romania;ROU;2;73;2;5;2;2;1;0;1;1;1;7;1
Romania;ROU;1;51;2;4;1;1;1;1;1;1;1;7;1
Romania;ROU;1;38;3;4;1;1;1;0;1;1;1;3;1
Romania;ROU;1;18;1;1;2;1;0;1;0;2;0;4;1
Romania;ROU;1;47;3;4;2;1;1;1;1;1;1;1;0
Romania;ROU;1;50;2;3;1;2;1;1;1;1;1;3;1
Romania;ROU;1;67;2;3;1;1;0;0;1;2;1;3;1
Romania;ROU;2;71;2;3;2;1;0;0;0;2;0;4;0
Romania;ROU;2;35;2;1;1;1;1;0;1;1;1;3;1
Romania;ROU;1;80;2;2;2;2;0;0;1;2;0;6;0
Romania;ROU;2;45;3;3;1;1;1;0;1;1;1;3;1
Romania;ROU;1;54;2;5;1;1;1;1;1;1;1;7;1
Romania;ROU;1;74;2;3;2;2;0;0;1;1;1;3;0
Romania;ROU;2;74;2;5;2;1;0;0;1;2;0;6;0
Romania;ROU;2;70;1;4;2;2;1;1;0;1;1;3;1
Romania;ROU;2;20;2;5;2;1;1;1;1;1;1;2;1
Romania;ROU;1;32;2;1;2;1;1;1;1;2;1;4;1
Romania;ROU;2;69;2;4;2;2;0;1;0;2;0;1;0
Romania;ROU;2;30;2;4;2;2;1;0;1;1;1;7;1
Romania;ROU;2;29;2;3;1;1;1;1;1;1;1;4;1
Romania;ROU;1;39;2;1;1;1;0;0;1;1;0;4;1
Romania;ROU;1;41;2;1;1;2;0;0;1;2;0;4;1
Romania;ROU;1;56;1;1;2;1;0;0;0;2;0;1;1
Romania;ROU;1;35;1;2;1;1;1;1;1;1;1;4;1
Romania;ROU;1;82;1;1;2;1;1;0;0;1;1;1;0
Romania;ROU;1;69;1;3;2;1;1;1;0;1;1;3;0
Romania;ROU;1;42;3;3;1;2;1;0;0;1;1;1;1
Romania;ROU;1;54;2;4;1;1;1;0;0;1;1;7;1
Romania;ROU;1;49;2;4;1;2;1;1;0;1;1;4;1
Romania;ROU;1;52;2;2;1;1;1;1;0;1;1;1;1
Romania;ROU;1;53;3;4;1;2;1;0;1;1;1;3;1
Romania;ROU;2;52;2;2;1;1;1;1;1;1;1;5;1
Romania;ROU;1;81;1;3;2;2;0;0;1;2;0;6;0
Romania;ROU;1;39;2;1;2;1;1;0;0;1;0;4;1
Romania;ROU;1;69;1;3;2;1;0;0;0;2;0;3;0
Romania;ROU;1;76;2;2;2;1;1;0;0;1;1;3;1
Romania;ROU;2;87;1;4;2;1;0;0;1;2;0;3;0
Romania;ROU;1;37;2;4;1;2;0;0;0;2;0;2;1
Romania;ROU;1;47;2;2;1;1;0;1;1;2;0;1;1
Romania;ROU;1;75;1;5;2;1;1;0;1;1;1;6;0
Romania;ROU;2;45;3;5;1;2;1;1;1;1;1;2;1
Romania;ROU;1;58;2;4;2;1;0;1;0;2;0;1;1
Romania;ROU;2;71;2;3;2;1;0;1;1;2;1;7;0
Romania;ROU;2;19;2;5;1;1;1;0;1;1;1;2;1
Romania;ROU;2;70;1;1;2;1;0;0;0;2;0;3;0
Romania;ROU;1;42;1;1;1;2;1;1;1;1;1;4;1
Romania;ROU;1;31;2;2;1;1;1;0;1;1;1;4;1
Romania;ROU;2;75;3;4;2;1;1;1;1;1;1;3;1
Romania;ROU;2;38;2;1;1;1;0;0;0;2;0;4;1
Romania;ROU;2;33;3;5;1;2;1;1;1;1;1;1;1
Romania;ROU;2;46;2;4;1;1;1;0;1;1;1;3;1
Romania;ROU;1;72;2;3;2;1;1;0;1;1;1;3;1
Romania;ROU;1;26;2;5;2;1;1;1;1;1;1;1;1
Romania;ROU;2;75;2;3;2;1;0;0;0;2;0;3;0
Romania;ROU;2;40;2;2;2;2;0;1;0;2;0;4;1
Romania;ROU;1;80;1;2;2;1;0;1;1;2;0;4;0
Romania;ROU;2;52;3;3;1;1;1;0;1;1;1;7;1
Romania;ROU;1;40;3;3;1;2;1;0;1;1;1;4;1
Romania;ROU;2;60;1;1;2;1;0;0;0;1;0;3;0
Romania;ROU;1;68;1;2;2;1;0;0;0;2;0;4;1
Romania;ROU;1;73;2;3;2;1;0;0;0;1;1;3;1
Romania;ROU;2;84;1;2;1;1;0;1;0;2;1;7;0
Romania;ROU;2;70;2;4;2;1;0;0;1;1;1;7;1
Romania;ROU;1;65;2;5;2;1;0;0;1;2;0;3;0
Romania;ROU;2;50;2;3;2;2;1;0;0;1;1;3;1
Romania;ROU;2;56;2;3;1;1;1;0;1;1;1;5;1
Romania;ROU;2;68;3;4;2;2;1;1;1;1;1;3;1
Romania;ROU;1;65;2;4;2;1;1;0;0;1;1;3;1
Romania;ROU;1;60;2;2;2;1;0;1;0;2;0;1;1
Romania;ROU;2;15;1;2;2;1;0;0;0;2;0;7;1
Romania;ROU;1;58;2;2;2;1;1;0;1;1;1;4;1
Romania;ROU;2;41;1;3;1;1;0;1;1;2;0;3;1
Romania;ROU;1;81;1;2;2;1;0;0;0;2;0;4;0
Romania;ROU;1;69;2;3;2;2;0;0;0;2;0;1;0
Romania;ROU;1;78;3;4;1;2;0;0;1;2;0;6;0
Romania;ROU;1;42;1;1;2;1;0;1;0;2;0;4;0
Romania;ROU;2;67;2;1;2;1;0;1;0;2;0;4;0
Romania;ROU;1;51;3;4;2;2;1;1;1;1;1;1;1
Romania;ROU;1;32;3;4;1;1;1;1;1;1;1;3;1
Romania;ROU;2;53;2;3;1;1;1;1;1;1;1;1;1
Romania;ROU;1;45;2;1;1;1;0;0;0;2;0;7;0
Romania;ROU;2;51;2;5;1;1;0;0;0;1;1;6;1
Romania;ROU;1;78;1;2;2;1;0;0;0;2;0;7;0
Romania;ROU;1;76;3;3;2;2;1;1;0;1;1;4;1
Romania;ROU;2;34;3;5;1;2;1;0;1;1;1;3;1
Romania;ROU;1;77;2;4;2;1;0;0;0;1;0;3;1
Romania;ROU;1;48;2;1;2;1;1;1;0;1;1;4;1
Romania;ROU;2;40;2;3;1;1;1;1;0;1;1;4;1
Romania;ROU;1;56;3;5;1;1;1;0;1;1;1;1;1
Romania;ROU;2;48;2;2;1;1;0;1;0;2;0;4;1
Romania;ROU;2;62;2;5;2;2;1;1;1;1;1;4;1
Romania;ROU;1;53;3;4;1;2;1;0;1;1;1;7;1
Romania;ROU;1;67;1;1;2;1;0;0;0;2;0;4;0
Romania;ROU;1;25;3;5;1;1;1;1;1;1;1;3;1
Romania;ROU;2;55;2;5;1;1;1;0;0;1;1;3;1
Romania;ROU;2;75;1;4;2;2;1;0;1;1;1;3;0
Romania;ROU;1;36;2;1;2;1;1;1;0;1;1;4;1
Romania;ROU;2;35;3;5;1;2;1;1;1;1;1;1;1
Romania;ROU;2;51;2;4;1;1;1;0;0;1;1;1;1
Romania;ROU;1;61;2;1;2;1;0;1;0;2;0;4;1
Romania;ROU;2;56;2;1;2;1;0;0;0;2;0;4;0
Romania;ROU;2;76;1;3;2;1;0;0;1;2;0;7;0
Romania;ROU;1;62;2;4;2;1;1;0;0;1;1;4;1
Romania;ROU;1;90;1;3;2;2;0;1;0;2;0;3;0
Romania;ROU;2;59;3;5;2;2;1;0;1;1;1;8;1
Romania;ROU;2;67;2;5;2;1;1;0;0;1;1;4;1
Romania;ROU;2;23;2;2;1;1;1;1;1;1;1;1;1
Romania;ROU;1;50;2;2;1;1;1;1;0;1;1;4;1
Romania;ROU;1;71;1;3;2;1;0;0;0;2;0;3;0
Romania;ROU;1;25;2;4;1;2;1;1;1;1;1;3;1
Romania;ROU;2;60;2;4;2;2;1;0;1;1;1;3;0
Romania;ROU;2;68;2;4;2;2;0;1;0;2;0;1;0
Romania;ROU;1;64;1;1;2;1;1;1;0;1;0;3;0
Romania;ROU;2;50;3;5;1;1;1;1;0;1;1;4;1
Romania;ROU;1;25;2;3;1;1;0;1;1;2;0;3;1
Romania;ROU;1;41;2;1;1;1;1;1;1;1;1;7;1
Romania;ROU;2;23;2;1;1;1;1;1;0;1;1;4;1
Romania;ROU;1;78;1;2;2;1;1;0;1;2;1;4;0
Romania;ROU;2;24;2;4;1;2;1;1;0;1;1;1;1
Romania;ROU;2;42;2;1;1;1;0;0;0;2;0;3;1
Romania;ROU;2;33;3;5;2;2;1;0;0;1;1;4;1
Romania;ROU;1;50;2;4;1;1;1;0;0;1;1;1;1
Romania;ROU;1;65;2;3;2;2;1;1;0;1;1;3;1
Romania;ROU;1;47;1;3;2;1;0;1;0;2;1;4;1
Romania;ROU;1;71;2;3;2;1;1;1;1;1;1;3;1
Romania;ROU;1;57;1;1;2;1;0;0;0;2;0;3;0
Romania;ROU;2;66;2;5;2;1;1;0;0;1;1;6;1
Romania;ROU;1;59;2;4;1;1;1;0;0;1;1;3;1
Romania;ROU;1;53;2;1;2;1;0;0;0;2;0;3;0
Romania;ROU;1;58;2;3;1;1;0;1;1;2;0;4;1
Romania;ROU;1;92;1;2;2;2;0;0;0;2;0;1;0
Romania;ROU;1;69;1;2;2;1;0;0;0;1;1;3;0
Romania;ROU;2;80;2;4;2;2;0;0;0;2;0;1;0
Romania;ROU;1;81;1;3;2;1;1;0;1;1;0;1;0
Romania;ROU;2;21;2;3;2;2;1;1;1;1;1;4;1
Romania;ROU;2;42;1;1;2;1;0;0;0;2;0;4;0
Romania;ROU;2;15;1;1;2;1;0;0;0;2;0;4;1
Romania;ROU;1;50;2;2;2;1;1;0;1;1;1;6;1
Romania;ROU;1;78;1;1;2;1;0;0;0;2;0;3;0
Romania;ROU;2;75;2;4;2;1;0;0;0;1;0;3;1
Romania;ROU;1;62;1;4;2;1;0;1;0;2;0;6;0
Romania;ROU;2;77;2;2;2;1;0;0;0;2;0;1;1
Romania;ROU;1;34;3;4;2;1;1;1;1;1;1;3;1
Romania;ROU;1;63;2;4;2;2;0;0;0;1;1;3;1
Romania;ROU;1;65;2;2;2;1;0;0;0;2;0;3;1
Romania;ROU;2;61;2;1;2;1;0;1;0;2;0;3;0
Romania;ROU;1;60;2;3;2;1;0;0;0;2;0;4;1
Romania;ROU;1;79;2;3;2;1;0;0;0;2;0;3;0
Romania;ROU;1;65;3;5;2;1;1;0;0;1;1;3;1
Romania;ROU;1;29;2;1;1;1;1;0;0;1;0;4;1
Romania;ROU;1;63;2;2;2;2;0;0;0;2;0;3;0
Romania;ROU;1;58;2;1;2;2;0;1;0;2;0;4;0
Romania;ROU;2;18;2;2;1;2;1;0;0;1;1;4;1
Romania;ROU;2;43;2;3;1;2;1;0;0;1;1;4;1
Romania;ROU;2;52;2;1;1;2;1;0;0;1;1;4;0
Romania;ROU;2;27;2;1;1;1;1;1;1;1;1;4;1
Romania;ROU;2;51;2;2;1;1;0;0;0;2;0;4;0
Romania;ROU;2;50;2;1;2;1;0;0;1;2;0;3;0
Romania;ROU;2;69;1;2;2;1;0;0;0;2;0;3;0
Romania;ROU;1;27;2;2;1;1;1;1;0;1;1;6;1
Romania;ROU;1;31;3;3;1;2;1;1;1;1;1;4;1
Romania;ROU;2;71;1;1;2;1;0;0;0;2;0;4;0
Romania;ROU;1;68;1;2;2;1;0;1;1;2;0;1;0
Romania;ROU;1;29;2;3;2;1;1;1;0;1;1;3;1
Romania;ROU;1;67;2;3;2;1;0;0;1;1;1;3;1
Romania;ROU;1;75;1;5;2;1;0;0;1;2;0;3;1
Romania;ROU;1;20;2;4;1;2;1;1;0;1;1;3;1
Romania;ROU;2;75;2;3;2;1;0;0;0;2;0;3;1
Romania;ROU;2;48;2;1;1;1;0;0;0;2;0;3;0
Romania;ROU;1;78;2;5;2;1;0;0;0;2;0;4;0
Romania;ROU;2;64;2;4;1;2;1;0;1;1;1;1;1
Romania;ROU;1;70;1;3;2;1;0;0;0;2;0;7;1
Romania;ROU;1;38;2;1;2;1;1;0;0;1;1;4;1
Romania;ROU;2;60;2;4;1;2;0;0;0;2;0;1;0
Romania;ROU;1;46;2;1;1;1;1;0;1;1;1;1;1
Romania;ROU;2;65;1;3;2;1;0;1;1;2;0;4;0
Romania;ROU;2;79;2;3;2;1;1;1;0;2;1;4;1
Romania;ROU;1;41;2;5;1;1;1;0;1;1;1;5;1
Romania;ROU;1;65;2;3;2;2;0;0;1;2;0;3;0
Romania;ROU;1;48;2;3;1;1;0;1;1;2;0;4;1
Romania;ROU;1;69;2;4;2;1;0;0;1;2;0;3;0
Romania;ROU;2;72;2;3;2;1;0;0;1;1;1;3;0
Romania;ROU;1;65;2;3;2;1;0;0;0;2;0;1;0
Romania;ROU;1;70;3;4;1;1;1;0;1;1;1;3;1
Romania;ROU;1;66;3;3;2;2;1;0;0;2;1;3;1
Romania;ROU;1;73;1;2;2;2;0;0;0;2;0;1;0
Romania;ROU;2;66;2;1;2;1;0;0;0;2;0;3;0
Romania;ROU;1;73;1;2;2;1;0;0;0;2;0;3;0
Romania;ROU;1;17;1;1;2;2;1;0;0;1;1;4;1
Romania;ROU;2;34;3;5;2;1;1;1;1;1;1;3;1
Romania;ROU;1;38;2;2;2;1;1;0;0;1;1;4;1
Romania;ROU;2;64;2;3;2;1;0;0;0;2;0;1;0
Romania;ROU;2;69;2;3;2;1;1;0;0;1;1;1;0
Romania;ROU;1;72;1;3;2;1;1;0;1;1;1;1;0
Romania;ROU;1;63;2;2;2;2;1;0;1;1;1;3;1
Romania;ROU;2;41;2;4;1;2;1;0;1;1;1;4;1
Romania;ROU;2;33;3;5;2;2;1;1;1;1;1;3;1
Romania;ROU;2;21;2;5;1;1;1;1;1;1;1;2;1
Romania;ROU;2;63;3;5;1;1;1;0;1;1;1;8;1
Romania;ROU;2;70;1;4;2;1;1;1;1;2;1;3;1
Romania;ROU;1;32;1;1;1;1;0;0;0;2;0;6;1
Romania;ROU;1;80;1;1;2;1;0;1;0;2;0;4;0
Romania;ROU;1;69;2;4;2;1;1;0;0;1;1;3;0
Romania;ROU;1;63;2;1;2;1;0;0;0;2;0;7;0
Romania;ROU;1;31;3;4;1;2;1;1;1;1;1;4;1
Romania;ROU;2;74;1;3;2;1;0;0;0;2;0;1;0
Romania;ROU;2;58;2;2;2;1;1;0;0;1;0;4;0
Romania;ROU;2;60;2;2;1;1;0;0;0;2;0;1;1
Romania;ROU;1;50;2;5;1;1;0;1;1;1;1;4;0
Romania;ROU;2;84;1;3;2;1;0;0;0;2;0;7;0
Romania;ROU;2;44;2;5;1;1;1;0;1;1;1;1;1
Romania;ROU;2;49;3;3;1;1;1;1;0;1;1;3;1
Romania;ROU;2;46;3;3;1;1;1;0;1;1;1;3;1
Romania;ROU;1;60;3;5;2;2;1;0;1;1;1;4;1
Romania;ROU;1;37;3;3;1;2;1;1;1;1;1;3;1
Romania;ROU;1;56;2;2;1;1;0;0;0;2;0;3;1
Romania;ROU;1;55;2;4;1;1;1;1;0;1;1;3;1
Romania;ROU;2;72;3;4;2;1;1;1;1;1;1;1;1
Romania;ROU;1;60;2;5;2;2;1;0;1;1;1;8;1
Romania;ROU;1;51;2;5;1;1;1;0;1;1;1;1;1
Romania;ROU;2;57;2;5;1;1;0;0;1;2;0;7;0
Romania;ROU;1;52;2;5;1;1;1;1;1;1;1;7;1
Romania;ROU;2;40;2;5;1;1;1;0;1;1;1;1;1
Romania;ROU;1;40;2;1;2;2;0;1;0;2;0;4;1
Romania;ROU;1;74;2;2;2;2;0;0;0;2;0;4;0
Romania;ROU;1;64;1;4;2;1;0;0;1;1;1;4;1
Romania;ROU;1;56;2;5;2;1;1;0;1;2;0;3;1
Romania;ROU;1;83;1;3;2;1;0;0;0;2;0;1;0
Romania;ROU;2;52;2;1;1;1;0;1;0;2;0;5;1
Romania;ROU;1;74;1;3;2;1;0;0;0;2;0;6;0
Romania;ROU;2;64;2;3;2;1;1;0;0;1;1;7;1
Romania;ROU;1;51;1;1;2;1;0;1;0;2;0;4;1
Romania;ROU;1;95;2;2;2;2;1;0;0;1;1;7;1
Romania;ROU;1;20;3;4;1;2;1;0;0;1;1;8;1
Romania;ROU;2;50;3;4;1;1;1;1;0;1;1;3;1
Romania;ROU;1;67;2;4;2;1;0;0;0;1;1;3;1
Romania;ROU;1;32;3;5;1;2;1;1;0;1;1;1;1
Romania;ROU;2;67;2;4;2;1;1;1;1;1;1;3;0
Romania;ROU;2;67;2;3;2;1;0;1;1;1;1;3;1
Romania;ROU;1;86;1;2;2;1;0;0;0;2;0;1;0
Romania;ROU;1;67;2;2;2;1;0;0;0;2;0;3;0
